CalDateValue,JourneyRef,VehicleRef,Driver
20201125,400029,8723,171-1111
20201125,460029,1620,170-1111
20201125,100037,1699,170-1111
20201125,240040,2093,170-1111
20201125,90027,97,264-1111
20201125,740013,1870,170-1111
20201125,130035,8852,171-1111
20201125,420026,8808,171-1111
20201125,230039,1604,170-1111
20201125,450045,8815,171-1111
20201125,110035,8857,171-1111
20201125,250035,8725,171-1111
20201125,250042,8744,171-1111
20201125,410037,8805,171-1111
20201125,410025,8794,171-1111
20201125,140033,8847,171-1111
20201125,130048,8849,171-1111
20201125,410018,8794,171-1111
20201125,10065,1538,170-1111
20201125,120040,8764,171-1111
20201125,20052,1571,170-1111
20201125,230028,1595,170-1111
20201125,90024,96,264-1111
20201125,160022,1598,170-1111
20201125,10064,1560,170-1111
20201125,430017,8807,171-1111
20201125,130036,8832,171-1111
20201125,120037,8763,171-1111
20201125,30051,8709,171-1111
20201125,400058,8722,171-1111
20201125,140042,8831,171-1111
20201125,250044,8739,171-1111
20201125,450046,8796,171-1111
20201125,730011,1868,170-1111
20201125,200026,8724,171-1111
20201125,730011,1868,170-1111
20201125,110040,8830,171-1111
20201125,420023,8793,171-1111
20201125,430018,8790,171-1111
20201125,720020,1767,170-1111
20201125,450047,8814,171-1111
20201125,430018,8790,171-1111
20201125,220035,8828,171-1111
20201125,280027,8801,171-1111
20201125,400031,8740,171-1111
20201125,200029,8729,171-1111
20201125,20057,1545,170-1111
20201125,140044,8873,171-1111
20201125,240031,1615,170-1111
20201125,90029,94,264-1111
20201125,460031,1622,170-1111
20201125,250037,8737,171-1111
20201125,200026,8724,171-1111
20201125,120042,8761,171-1111
20201125,450048,8809,171-1111
20201125,400060,8723,171-1111
20201125,120039,8766,171-1111
20201125,10067,1536,170-1111
20201125,30054,8705,171-1111
20201125,240042,2095,170-1111
20201125,730011,1868,170-1111
20201125,140035,8874,171-1111
20201125,130037,8868,171-1111
20201125,140035,8874,171-1111
20201125,140037,8862,171-1111
20201125,220038,8836,171-1111
20201125,10066,1559,170-1111
20201125,220037,8859,171-1111
20201125,420028,8793,171-1111
20201125,30053,8703,171-1111
20201125,460026,1619,170-1111
20201125,460028,1620,170-1111
20201125,160021,2161,170-1111
20201125,100039,1694,170-2705
20201125,20059,1566,170-1111
20201125,400033,8722,171-1111
20201125,700025,1771,170-1111
20201125,20054,1539,170-1111
20201125,450049,8784,171-1111
20201125,700023,1782,170-1111
20201125,230041,1612,170-1111
20201125,770014,1637,170-1111
20201125,420025,8783,171-1111
20201125,90026,93,264-1111
20201125,250048,8742,171-1111
20201125,20061,1561,170-1111
20201125,410020,8805,171-1111
20201125,210015,8791,171-1111
20201125,30055,8711,171-1111
20201125,250039,8726,171-1111
20201125,790007,8802,171-1111
20201125,250046,8731,171-1111
20201125,10068,1542,170-1111
20201125,280026,8804,171-1111
20201125,450051,8810,171-1111
20201125,230030,1603,170-1111
20201125,10069,1554,170-1111
20201125,30056,8710,171-1111
20201125,410039,8794,171-1111
20201125,130038,8849,171-1111
20201125,450050,8815,171-1111
20201125,110042,8829,171-1111
20201125,90031,96,264-1111
20201125,700036,1776,170-1111
20201125,120046,8769,171-1111
20201125,100040,1695,170-1111
20201125,120041,8760,171-1111
20201125,430019,8790,171-1111
20201125,400062,8740,171-1111
20201125,780013,1639,170-1111
20201125,740013,1870,170-1111
20201125,130039,8853,171-1111
20201125,20056,1572,170-1111
20201125,400035,8723,171-1111
20201125,740010,1870,170-1111
20201125,260002,8782,171-1111
20201125,20063,1564,170-1111
20201125,420027,8793,171-1111
20201125,250041,8738,171-1111
20201125,240033,1618,170-1111
20201125,140046,8864,171-1111
20201125,10071,1556,170-1111
20201125,160024,2162,170-1111
20201125,250043,8727,171-1111
20201125,10072,1607,170-1111
20201125,230043,1607,170-1111
20201125,100033,1698,170-1111
20201125,30058,8702,171-1111
20201125,30057,8704,171-1111
20201125,100042,1698,170-1111
20201125,240044,1614,170-1111
20201125,780008,1638,170-1111
20201125,90028,97,264-1111
20201125,100041,1701,170-1111
20201125,10073,1549,170-1111
20201125,400064,8722,171-1111
20201125,110039,8826,171-14593
20201125,120043,8846,171-1111
20201125,130041,8832,171-1111
20201125,450052,8814,171-1111
20201125,820006,1873,170-1111
20201125,230032,1604,170-1111
20201125,130040,8839,171-1111
20201125,830009,1869,170-1111
20201125,10070,1546,170-1111
20201125,110044,8851,171-1111
20201125,20058,1562,170-1111
20201125,30059,8707,171-1111
20201125,250050,8728,171-1111
20201125,10072,1550,170-1111
20201125,410041,8805,171-1111
20201125,720025,1770,170-1111
20201125,140039,8861,171-1111
20201125,200028,8730,171-1111
20201125,720022,1770,170-1111
20201125,400037,8740,171-1111
20201125,200031,8741,171-1111
20201125,140048,8848,171-1111
20201125,90033,93,264-1111
20201125,440008,8794,171-1111
20201125,20060,1567,170-1111
20201125,230032,1604,170-1111
20201125,420030,8783,171-1111
20201125,450053,8796,171-1111
20201125,90030,94,264-1111
20201125,260002,8782,171-1111
20201125,220040,8872,171-1111
20201125,400066,8723,171-1111
20201125,30060,8713,171-1111
20201125,220039,8854,171-1111
20201125,720027,1767,170-1111
20201125,30062,8709,171-1111
20201125,120048,8767,171-1111
20201125,450054,8784,171-1111
20201125,120050,8763,171-1111
20201125,140041,8841,171-1111
20201125,420032,8793,171-1111
20201125,750017,1637,170-1111
20201125,120045,8764,171-1111
20201125,250045,8744,171-1111
20201125,140050,8847,171-1111
20201125,700025,1771,170-1111
20201125,10074,1577,170-1111
20201125,120047,8761,171-1111
20201125,20065,1576,170-1111
20201125,160023,1597,170-1111
20201125,10074,1577,170-1111
20201125,210012,8787,171-1111
20201125,460033,1619,170-1111
20201125,400039,8722,171-1111
20201125,110041,8830,171-1111
20201125,240035,2093,170-1111
20201125,140043,8855,171-1111
20201125,10075,1574,170-1111
20201125,450055,8812,171-1111
20201125,250052,8725,171-1111
20201125,700038,1785,170-1111
20201125,750006,1632,170-1111
20201125,250047,8739,171-1111
20201125,820023,1873,170-1111
20201125,790020,8802,171-1111
20201125,220042,8828,171-1111
20201125,100043,1697,170-1111
20201125,130042,8868,171-1111
20201125,30064,8703,171-1111
20201125,90035,97,264-1111
20201125,240046,1615,170-1111
20201125,400068,8740,171-1111
20201125,10079,1571,170-1111
20201125,460030,1622,170-1111
20201125,430020,8790,171-1111
20201125,20067,1569,170-1111
20201125,420029,8783,171-1111
20201125,20062,1558,170-1111
20201125,730014,1868,170-1111
20201125,120052,8766,171-1111
20201125,280031,8808,171-1111
20201125,410022,8801,171-1111
20201125,20064,1545,170-1111
20201125,30061,8705,171-1111
20201125,450056,8810,171-1111
20201125,230045,1595,170-1111
20201125,400041,8723,171-1111
20201125,130044,8840,171-1111
20201125,130043,8849,171-1111
20201125,140052,8874,171-1111
20201125,450057,8780,171-1111
20201125,10077,1534,170-1111
20201125,160025,1598,170-1111
20201125,250054,8737,171-1111
20201125,760004,1640,170-1111
20201125,230034,1612,170-1111
20201125,440013,8794,171-1111
20201125,140045,8827,171-1111
20201125,160026,2161,170-1111
20201125,250049,8731,171-1111
20201125,90032,96,264-1111
20201125,20069,1544,170-1111
20201125,100044,1699,170-1111
20201125,400070,8722,171-1111
20201125,10076,1538,170-1111
20201125,220043,8836,171-1111
20201125,110046,8857,171-1111
20201125,410043,8805,171-1111
20201125,20071,1560,170-1111
20201125,780010,1639,170-1111
20201125,90034,93,264-1111
20201125,220041,8865,171-1111
20201125,30063,8710,171-1111
20201125,450058,8796,171-1111
20201125,430021,8790,171-1111
20201125,140054,8862,171-1111
20201125,400043,8736,171-1111
20201125,420031,8793,171-1111
20201125,90037,94,264-1111
20201125,240037,2095,170-1111
20201125,740015,1870,170-1111
20201125,200033,8724,171-1111
20201125,450059,8814,171-1111
20201125,250056,8726,171-1111
20201125,730013,1863,170-1111
20201125,450060,8812,171-1111
20201125,200030,8721,171-1111
20201125,200029,8729,171-1111
20201125,30066,8711,171-1111
20201125,120054,8760,171-1111
20201125,10078,1536,170-1111
20201125,120051,8769,171-1111
20201125,400072,8723,171-1111
20201125,130045,8839,171-1111
20201125,140047,8831,171-1111
20201125,260001,8782,171-1111
20201125,770016,1635,170-1111
20201125,430022,8803,171-1111
20201125,700027,1786,170-1111
20201125,250051,8742,171-1111
20201125,20066,1566,170-1111
20201125,410024,8805,171-1111
20201125,160025,1598,170-1111
20201125,20068,1561,170-1111
20201125,780015,1638,170-1111
20201125,30065,8702,171-1111
20201125,230047,1603,170-1111
20201125,110043,8829,171-1111
20201125,100045,1695,170-1111
20201125,460035,1622,170-1111
20201125,400045,8722,171-1111
20201125,140056,8861,171-1111
20201125,420034,8783,171-1111
20201125,240048,1618,170-1111
20201125,210017,8787,171-1111
20201125,450061,8809,171-1111
20201125,250058,8738,171-1111
20201125,280030,8808,171-1111
20201125,230036,1607,170-1111
20201125,410045,8801,171-1111
20201125,30068,8704,171-1111
20201125,90036,97,264-1111
20201125,120056,8846,171-1111
20201125,430023,8803,171-1111
20201125,700040,1782,170-1111
20201125,10081,1539,170-1111
20201125,220044,8859,171-1111
20201125,30070,8707,171-1111
20201125,140049,8837,171-1111
20201125,130046,8832,171-1111
20201125,100046,1694,170-2705
20201125,400074,8736,171-1111
20201125,240035,1623,170-1111
20201125,120053,8767,171-1111
20201125,240050,1623,170-1111
20201125,460032,1619,170-1111
20201125,30067,8713,171-1111
20201125,20073,1559,170-1111
20201125,200032,8729,171-1111
20201125,410047,8805,171-1111
20201125,450062,8780,171-1111
20201125,10080,1554,170-1111
20201125,450063,8815,171-1111
20201125,110048,8863,171-1111
20201125,400047,8723,171-1111
20201125,790009,8804,171-1111
20201125,140058,8841,171-1111
20201125,90039,96,264-1111
20201125,240039,1614,170-1111
20201125,130047,8868,171-1111
20201125,730015,1868,170-1111
20201125,250060,8727,171-1111
20201125,250053,8728,171-1111
20201125,720029,1766,170-1111
20201125,730015,1868,170-1111
20201125,100047,1698,170-1111
20201125,120058,8764,171-1111
20201125,10083,1572,170-1111
20201125,100048,1701,170-1111
20201125,220046,8854,171-1111
20201125,120055,8763,171-1111
20201125,30069,8709,171-1111
20201125,20075,1542,170-1111
20201125,160028,1597,170-1111
20201125,400076,8722,171-1111
20201125,420036,8793,171-1111
20201125,140060,8855,171-1111
20201125,20070,1564,170-1111
20201125,410045,8801,171-1111
20201125,440010,8794,171-1111
20201125,130049,8840,171-1111
20201125,450064,8814,171-1111
20201125,10082,1556,170-1111
20201125,820008,1873,170-1111
20201125,90041,93,264-1111
20201125,130048,8849,171-1111
20201125,400049,8736,171-1111
20201125,140051,8864,171-1111
20201125,200035,8730,171-1111
20201125,250064,8739,171-1111
20201125,90038,94,264-1111
20201125,230049,1604,170-1111
20201125,230038,1595,170-1111
20201125,20079,1550,170-1111
20201125,410026,8791,171-1111
20201125,250055,8725,171-1111
20201125,450065,8796,171-1111
20201125,250062,8744,171-1111
20201125,740012,1870,170-1111
20201125,110045,8851,171-1111
20201125,450066,8809,171-1111
20201125,20077,1546,170-1111
20201125,10085,1562,170-1111
20201125,30072,8705,171-1111
20201125,720024,1769,170-1111
20201125,160027,2162,170-1111
20201125,120060,8761,171-1111
20201125,110050,8826,171-14593
20201125,120057,8766,171-1111
20201125,400078,8723,171-1111
20201125,20072,1576,170-1111
20201125,30071,8703,171-1111
20201125,420033,8783,171-1111
20201125,10084,1549,170-1111
20201125,760007,1632,170-1111
20201125,140053,8848,171-1111
20201125,100050,1697,170-1111
20201125,770013,1639,170-1111
20201125,700029,1776,170-1111
20201125,460037,1619,170-1111
20201125,400051,8722,171-1111
20201125,420035,8793,171-1111
20201125,250066,8731,171-1111
20201125,240041,1615,170-1111
20201125,140062,8827,171-1111
20201125,250057,8737,171-1111
20201125,450067,8812,171-1111
20201125,220045,8872,171-1111
20201125,220048,8865,171-1111
20201125,10087,1567,170-1111
20201125,30074,8710,171-1111
20201125,790022,8804,171-1111
20201125,10089,1558,170-1111
20201125,130050,8839,171-1111
20201125,820025,1873,170-1111
20201125,90043,97,264-1111
20201125,700042,1760,170-1111
20201125,10086,1574,170-1111
20201125,750019,1630,170-1111
20201125,400080,8736,171-1111
20201125,280035,8808,171-1111
20201125,460034,1622,170-1111
20201125,430024,8803,171-1111
20201125,120059,8760,171-1111
20201125,20074,1569,170-1111
20201125,140064,8831,171-1111
20201125,210014,8787,171-1111
20201125,160030,1598,170-1111
20201125,230051,1612,170-1111
20201125,450068,8815,171-1111
20201125,30073,8711,171-1111
20201125,410028,8805,171-1111
20201125,400053,8723,171-1111
20201125,140055,8847,171-1111
20201125,100049,1699,170-1111
20201125,240052,2095,170-1111
20201125,140057,8861,171-1111
20201125,730016,1863,170-1111
20201125,130051,8832,171-1111
20201125,420038,8783,171-1111
20201125,440015,8794,171-1111
20201125,230040,1603,170-1111
20201125,250059,8726,171-1111
20201125,110047,8857,171-1111
20201125,450069,8780,171-1111
20201125,10091,1545,170-1111
20201125,120064,8769,171-1111
20201125,20081,1577,170-1111
20201125,30076,8702,171-1111
20201125,90040,96,264-1111
20201125,30078,8713,171-1111
20201125,430025,8803,171-1111
20201125,10088,1534,170-1111
20201125,400082,8722,171-1111
20201125,110052,8830,171-1111
20201125,120061,8846,171-1111
20201125,90042,93,264-1111
20201125,20076,1544,170-1111
20201125,30075,8704,171-1111
20201125,410049,8791,171-1111
20201125,450070,8796,171-1111
20201125,30077,8707,171-1111
20201125,400055,8736,171-1111
20201125,130052,8868,171-1111
20201125,140059,8841,171-1111
20201125,140066,8837,171-1111
20201125,240043,1618,170-1111
20201125,450071,8802,171-1111
20201125,730015,1868,170-1111
20201125,220050,8836,171-1111
20201125,90045,94,264-1111
20201125,120066,8767,171-1111
20201125,110049,8863,171-1111
20201125,250068,8742,171-1111
20201125,220047,8828,171-1111
20201125,250061,8738,171-1111
20201125,450072,8812,171-1111
20201125,200034,8741,171-1111
20201125,780012,1638,170-1111
20201125,10095,1561,170-1111
20201125,700044,1786,170-1111
20201125,130053,8849,171-1111
20201125,400084,8723,171-1111
20201125,240054,1614,170-1111
20201125,420040,8793,171-1111
20201125,120068,8763,171-1111
20201125,120063,8764,171-1111
20201125,20078,1560,170-1111
20201125,20083,1538,170-1111
20201125,10090,1571,170-1111
20201125,160029,2161,170-1111
20201125,140061,8855,171-1111
20201125,460039,1622,170-1111
20201125,700031,1785,170-1111
20201125,100051,1694,170-2705
20201125,400057,8722,171-1111
20201125,430026,8803,171-1111
20201125,10092,1539,170-1111
20201125,230053,1607,170-1111
20201125,140068,8864,171-1111
20201125,250063,8727,171-1111
20201125,410030,8791,171-1111
20201125,280034,8808,171-1111
20201125,450073,8809,171-1111
20201125,250070,8728,171-1111
20201125,230042,1604,170-1111
20201125,210019,8787,171-1111
20201125,200037,8721,171-1111
20201125,130054,8840,171-1111
20201125,90044,97,264-1111
20201125,700031,1785,170-1111
20201125,30080,8709,171-1111
20201125,10093,1566,170-1111
20201125,110054,8829,171-1111
20201125,410051,8805,171-1111
20201125,100052,1695,170-1111
20201125,430027,8803,171-1111
20201125,120065,8761,171-1111
20201125,400086,8736,171-1111
20201125,460036,1619,170-1111
20201125,120070,8766,171-1111
20201125,160032,2162,170-1111
20201125,20085,1536,170-1111
20201125,20080,1559,170-1111
20201125,120070,8766,171-1111
20201125,100053,1701,170-1111
20201125,420037,8782,171-1111
20201125,30079,8705,171-1111
20201125,450074,8780,171-1111
20201125,10094,1572,170-1111
20201125,400059,8723,171-1111
20201125,790011,8804,171-1111
20201125,140070,8848,171-1111
20201125,110051,8826,171-14593
20201125,240045,1623,170-1111
20201125,420039,8793,171-1111
20201125,130055,8839,171-1111
20201125,90047,96,264-1111
20201125,250065,8744,171-1111
20201125,250072,8725,171-1111
20201125,450075,8815,171-1111
20201125,220049,8859,171-1111
20201125,280034,8808,171-1111
20201125,20087,1554,170-1111
20201125,30082,8703,171-1111
20201125,250067,8739,171-1111
20201125,450076,8802,171-1111
20201125,120072,8760,171-1111
20201125,410053,8791,171-1111
20201125,230057,1603,170-1111
20201125,10097,1564,170-1111
20201125,30081,8710,171-1111
20201125,740017,1870,170-1111
20201125,400088,8722,171-1111
20201125,140063,8827,171-1111
20201125,20082,1542,170-1111
20201125,420042,8782,171-1111
20201125,410032,8805,171-1111
20201125,440015,8794,171-1111
20201125,440012,8794,171-1111
20201125,860004,8755,171-1111
20201125,30084,8711,171-1111
20201125,240056,1615,170-1111
20201125,130056,8832,171-1111
20201125,400086,8736,171-1111
20201125,110056,8851,171-1111
20201125,200039,8729,171-1111
20201125,400061,8736,171-1111
20201125,10096,1562,170-1111
20201125,220051,8854,171-1111
20201125,230055,1595,170-1111
20201125,200039,8729,171-1111
20201125,30083,8702,171-1111
20201125,90049,93,264-1111
20201125,90046,94,264-1111
20201125,820010,1873,170-1111
20201125,140072,8847,171-1111
20201125,250074,8737,171-1111
20201125,100054,1698,170-1111
20201125,230044,1612,170-1111
20201125,450077,8796,171-1111
20201125,250076,8726,171-1111
20201125,140074,8861,171-1111
20201125,720024,1769,170-1111
20201125,120069,8769,171-1111
20201125,130058,8834,171-1111
20201125,450078,8809,171-1111
20201125,400090,8723,171-1111
20201125,200036,8724,171-1111
20201125,720026,1766,170-1111
20201125,250076,8726,171-1111
20201125,140067,8837,171-1111
20201125,20084,1546,170-1111
20201125,220052,8872,171-1111
20201125,720031,1769,170-1111
20201125,130057,8868,171-1111
